Gene	Ensembl_Gene_ID	Chromosome	Gene_start	Gene_end
RN7SKP14	ENSG00000251809	17	54770949	54771277
TOM1L1	ENSG00000141198	17	54899387	54961956
COX11	ENSG00000166260	17	54951902	54968703
STXBP4	ENSG00000166263	17	54968727	55173632
HLF	ENSG00000108924	17	55264960	55325187
MMD	ENSG00000108960	17	55392622	55421924
SMIM36	ENSG00000261873	17	55449856	55511452
GARS1P1	ENSG00000262135	17	55550931	55551649
RNU6-1249P	ENSG00000200107	17	55551810	55551920
TMEM100	ENSG00000166292	17	55719627	55732121
PCTP	ENSG00000141179	17	55751051	55842830
ANKFN1	ENSG00000153930	17	55882301	56517016
RPL39P33	ENSG00000243058	17	56573040	56573195
NOG	ENSG00000183691	17	56593699	56595611
C17orf67	ENSG00000214226	17	56791913	56838773
DGKE	ENSG00000153933	17	56834107	56869567
TRIM25	ENSG00000121060	17	56836387	56914080
RNU6-1158P	ENSG00000212469	17	56871170	56871276
MIR3614	ENSG00000284542	17	56891270	56891355
COIL	ENSG00000121058	17	56938199	56961050
SCPEP1	ENSG00000121064	17	56978129	57006768
RNF126P1	ENSG00000261192	17	57045478	57046797
AKAP1-DT	ENSG00000263004	17	57071814	57085041
AKAP1	ENSG00000121057	17	57085092	57121346
MSI2	ENSG00000153944	17	57255851	57684689
RN7SL449P	ENSG00000242889	17	57618108	57618393
RNU7-134P	ENSG00000238447	17	57685529	57685592
CCDC182	ENSG00000166329	17	57744495	57745299
RN7SKP94	ENSG00000222976	17	57789449	57789732
MRPS23	ENSG00000181610	17	57834781	57850056
CUEDC1	ENSG00000180891	17	57861243	57955412
VEZF1	ENSG00000136451	17	57971547	57988259
SRSF1	ENSG00000136450	17	58000919	58007346
DYNLL2-DT	ENSG00000266290	17	58076891	58083204
DYNLL2	ENSG00000264364	17	58083419	58095542
OR4D1	ENSG00000141194	17	58148384	58159585
MSX2P1	ENSG00000229590	17	58157028	58157800
OR4D2	ENSG00000255713	17	58166982	58171411
EPX	ENSG00000121053	17	58192726	58205174
MKS1	ENSG00000011143	17	58205441	58219605
LPO	ENSG00000167419	17	58218548	58268518
MPO	ENSG00000005381	17	58269855	58280935
TSPOAP1	ENSG00000005379	17	58301228	58328795
TSPOAP1-AS1	ENSG00000265148	17	58324472	58415766
MIR142HG	ENSG00000265206	17	58330879	58332523
MIR142	ENSG00000284353	17	58331232	58331318
MIR4736	ENSG00000264399	17	58335976	58336022
SUPT4H1	ENSG00000213246	17	58345175	58353093
RNF43	ENSG00000108375	17	58353676	58417595
HSF5	ENSG00000176160	17	58420167	58488408
SETP3	ENSG00000266648	17	58476138	58476950
MTMR4	ENSG00000108389	17	58489529	58517905
SEPTIN4-AS1	ENSG00000264672	17	58519837	58557799
SEPTIN4	ENSG00000108387	17	58520250	58544368
TEX14	ENSG00000121101	17	58556678	58692055
U3	ENSG00000212195	17	58631641	58631836
IGBP1P2	ENSG00000266826	17	58660424	58692045
RNU1-108P	ENSG00000199426	17	58666537	58666697
RNU1-52P	ENSG00000206917	17	58677574	58677737
RNVU1-34	ENSG00000200997	17	58679527	58679690
RAD51C	ENSG00000108384	17	58692573	58735611
PPM1E	ENSG00000175175	17	58755854	58985179
Metazoa_SRP	ENSG00000276601	17	58785323	58785608
RNU6-518P	ENSG00000251865	17	58835899	58835994
Metazoa_SRP	ENSG00000275680	17	58951185	58951513
TRIM37	ENSG00000108395	17	58982638	59106921
RN7SL716P	ENSG00000263558	17	59059226	59059493
SKA2	ENSG00000182628	17	59109857	59155260
RNU2-58P	ENSG00000252212	17	59129276	59129458
MIR454	ENSG00000211514	17	59137758	59137872
MIR301A	ENSG00000207996	17	59151136	59151221
PRR11	ENSG00000068489	17	59155732	59206709
SPDYE22P	ENSG00000266537	17	59174983	59181787
PRR11-AS1	ENSG00000265415	17	59202677	59203829
SMG8	ENSG00000167447	17	59209400	59215239
GDPD1	ENSG00000153982	17	59220467	59275970
Y_RNA	ENSG00000207235	17	59260748	59260846
SNRPGP17	ENSG00000271063	17	59281130	59281343
YPEL2	ENSG00000175155	17	59331655	59401729
MIR4729	ENSG00000263857	17	59366083	59366154
LINC01476	ENSG00000265313	17	59422088	59526946
RNU4-13P	ENSG00000200889	17	59537359	59537499
DHX40	ENSG00000108406	17	59565558	59608345
CLTC	ENSG00000141367	17	59619684	59696956
PTRH2	ENSG00000141378	17	59674636	59707626
VMP1	ENSG00000062716	17	59707192	59842255
MIR21	ENSG00000284190	17	59841266	59841337
RNU6-450P	ENSG00000201524	17	59847438	59847544
TUBD1	ENSG00000108423	17	59859479	59892945
NDUFB8P2	ENSG00000270264	17	59885015	59885552
RPS6KB1	ENSG00000108443	17	59893046	59950574
RPS29P21	ENSG00000241913	17	59912197	59912366
RNFT1	ENSG00000189050	17	59952240	59964761
TBC1D3P1-DHX40P1	ENSG00000267104	17	59962363	60018975
RNFT1-DT	ENSG00000267302	17	59964832	59996972
DHX40P1	ENSG00000266992	17	59976009	60002384
TBC1D3P1	ENSG00000238283	17	60008437	60017498
HEATR6	ENSG00000068097	17	60041008	60078922
MIR4737	ENSG00000264049	17	60043025	60043105
HEATR6-DT	ENSG00000267416	17	60079309	60088713
WFDC21P	ENSG00000261040	17	60083562	60091885
CA4	ENSG00000167434	17	60149942	60170899
USP32	ENSG00000170832	17	60177327	60422470
SCARNA20	ENSG00000252577	17	60231516	60231646
RPL32P32	ENSG00000241157	17	60245288	60245647
SEPTIN7P12	ENSG00000275562	17	60256720	60258411
H3P42	ENSG00000271626	17	60315834	60316215
CHCT1	ENSG00000141371	17	60392429	60431426
RPL12P38	ENSG00000213228	17	60433678	60435996
APPBP2	ENSG00000062725	17	60443158	60526242
APPBP2-DT	ENSG00000259349	17	60526272	60550798
LINC01999	ENSG00000267772	17	60564547	60586623
RPSAP66	ENSG00000266943	17	60564740	60565671
PPM1D	ENSG00000170836	17	60600193	60666280
RNU6-623P	ENSG00000200013	17	60662333	60662437
BCAS3	ENSG00000141376	17	60677453	61392838
RN7SL606P	ENSG00000239932	17	60696313	60696605
RPL36AP46	ENSG00000224011	17	60727165	60727482
Y_RNA	ENSG00000252534	17	60748940	60749046
KRT18P61	ENSG00000267083	17	60810165	60811462
HMGN1P28	ENSG00000254114	17	60851382	60851745
RN7SL448P	ENSG00000264322	17	60899891	60900185
RPL23AP74	ENSG00000227694	17	61069871	61070341
TBX2-AS1	ENSG00000267280	17	61393455	61411555
TBX2	ENSG00000121068	17	61399843	61409466
LINC02875	ENSG00000187013	17	61411751	61413280
TBX4	ENSG00000121075	17	61452404	61485110
NACA2	ENSG00000253506	17	61590421	61591219
BRIP1	ENSG00000136492	17	61679139	61863559
INTS2	ENSG00000108506	17	61865367	61928016
Y_RNA	ENSG00000202361	17	61874084	61874182
MED13	ENSG00000108510	17	61942605	62065278
RN7SL800P	ENSG00000242398	17	62005737	62006016
Y_RNA	ENSG00000200842	17	62036833	62036945
Y_RNA	ENSG00000207123	17	62122320	62122421
POLRMTP1	ENSG00000266066	17	62136972	62140639
TBC1D3P2	ENSG00000290800	17	62264705	62275655
TBC1D3P2	ENSG00000188755	17	62265017	62274115
USP32P4	ENSG00000263887	17	62282702	62297026
RPL36AP47	ENSG00000242123	17	62319884	62320189
EFCAB3	ENSG00000172421	17	62343941	62416480
RNU7-52P	ENSG00000251981	17	62383104	62383166
RPS23P7	ENSG00000239527	17	62397397	62398142
METTL2A	ENSG00000087995	17	62423875	62453385
TLK2	ENSG00000146872	17	62458658	62615481
MRC2	ENSG00000011028	17	62627670	62693597
Y_RNA	ENSG00000207382	17	62661621	62661725
RNU6-446P	ENSG00000199697	17	62683905	62684010
MARCHF10	ENSG00000173838	17	62701314	62808344
MARCHF10-DT	ENSG00000265000	17	62808500	62836371
PRELID3BP3	ENSG00000264907	17	62841101	62841645
MIR633	ENSG00000207552	17	62944215	62944312
TRMT112P3	ENSG00000265262	17	62950831	62951188
TANC2	ENSG00000170921	17	62966235	63427703
DNAJB6P8	ENSG00000264529	17	63182166	63182817
CYB561	ENSG00000008283	17	63432304	63446354
PPIAP55	ENSG00000228979	17	63471604	63472093
ACE	ENSG00000159640	17	63477061	63498380
ACE3P	ENSG00000224353	17	63507056	63519806
KCNH6	ENSG00000173826	17	63523334	63548977
DCAF7	ENSG00000136485	17	63550222	63594286
RNU6-288P	ENSG00000200560	17	63573242	63573345
TACO1	ENSG00000136463	17	63600882	63608365
FAM136DP	ENSG00000270587	17	63610772	63611184
MAP3K3	ENSG00000198909	17	63622415	63696305
EEF1DP7	ENSG00000263883	17	63636601	63637113
STRADA	ENSG00000266173	17	63682336	63741986
LIMD2	ENSG00000136490	17	63695888	63701172
CCDC47	ENSG00000108588	17	63745255	63776351
DDX42	ENSG00000198231	17	63773603	63819317
FTSJ3	ENSG00000108592	17	63819433	63830012
PSMC5	ENSG00000087191	17	63827152	63832026
SMARCD2	ENSG00000108604	17	63832081	63843065
TCAM1P	ENSG00000240280	17	63849292	63864379
CSH2	ENSG00000213218	17	63872012	63873766
GH2	ENSG00000136487	17	63880215	63881944
CSH1	ENSG00000136488	17	63894909	63896661
CSHL1	ENSG00000204414	17	63909597	63911341
GH1	ENSG00000259384	17	63917200	63918839
CD79B	ENSG00000007312	17	63928738	63932336
SCN4A	ENSG00000007314	17	63938554	63972918
PRR29-AS1	ENSG00000264954	17	63995418	63999899
PRR29	ENSG00000224383	17	63998351	64004305
ICAM2	ENSG00000108622	17	64002594	64020634
ERN1	ENSG00000178607	17	64039080	64130819
SNHG25	ENSG00000266402	17	64145937	64146476
SNORD104	ENSG00000199753	17	64146083	64146152
SNORA50C	ENSG00000277887	17	64146339	64146471
TEX2	ENSG00000136478	17	64147227	64263260
RPL31P57	ENSG00000256358	17	64308316	64308690
PECAM1	ENSG00000261371	17	64319415	64413776
Y_RNA	ENSG00000239823	17	64390158	64390263
MILR1	ENSG00000271605	17	64449037	64468643
POLG2	ENSG00000256525	17	64477785	64497054
ATP5MFP4	ENSG00000256826	17	64491523	64491789
DDX5	ENSG00000108654	17	64498254	64508199
MIR3064	ENSG00000284564	17	64500774	64500839
MIR5047	ENSG00000284368	17	64501214	64501313
CEP95	ENSG00000258890	17	64506865	64542461
SMURF2	ENSG00000108854	17	64542282	64662307
MICOS10P2	ENSG00000270714	17	64747264	64747492
ARHGAP27P1-BPTFP1-KPNA2P3	ENSG00000215769	17	64749663	64781707
KPNA2P3	ENSG00000266820	17	64749918	64758603
BPTFP1	ENSG00000263647	17	64761912	64762710
MIR6080	ENSG00000278581	17	64780759	64780824
PLEKHM1P1	ENSG00000214176	17	64785259	64829208
MIR4315-2	ENSG00000284172	17	64822030	64822102
RNU7-115P	ENSG00000252242	17	64825765	64825819
LRRC37A3	ENSG00000176809	17	64854130	64919480
RN7SL404P	ENSG00000264840	17	64871504	64871784
RDM1P4	ENSG00000271974	17	64905883	64906018
SLC16A6P1	ENSG00000232457	17	64953683	64956546
AMZ2P1	ENSG00000291140	17	64966550	64975630
AMZ2P1	ENSG00000214174	17	64968222	64973517
GNA13	ENSG00000120063	17	65009289	65056740
RGS9	ENSG00000108370	17	65100812	65227703
LINC02563	ENSG00000263520	17	65457541	65458408
AXIN2	ENSG00000168646	17	65528563	65561648
CEP112	ENSG00000154240	17	65635537	66192133
PSMD7P1	ENSG00000266707	17	66197693	66198238
APOH	ENSG00000091583	17	66212033	66256525
RNA5SP444	ENSG00000252653	17	66267743	66267848
PRKCA	ENSG00000154229	17	66302613	66810743
RN7SL735P	ENSG00000244044	17	66364029	66364320
PRKCA-AS1	ENSG00000264630	17	66398069	66416854
RNU6-928P	ENSG00000252685	17	66638271	66638374
RNA5SP445	ENSG00000251698	17	66639269	66639383
MIR634	ENSG00000207943	17	66787072	66787168
CACNG5	ENSG00000075429	17	66835117	66894751
RNA5SP446	ENSG00000251764	17	66895491	66895572
CACNG4	ENSG00000075461	17	66964707	67033398
CACNG1	ENSG00000108878	17	67044554	67056797
HELZ	ENSG00000198265	17	67070444	67245989
RPL36AP48	ENSG00000213180	17	67224728	67225041
HELZ-AS1	ENSG00000266473	17	67244837	67245806
RNA5SP447	ENSG00000200619	17	67268110	67268228
PSMD12	ENSG00000197170	17	67337916	67366605
PITPNC1	ENSG00000154217	17	67377281	67697256
Y_RNA	ENSG00000201547	17	67408774	67408881
RN7SL756P	ENSG00000244610	17	67457023	67457290
MIR548D2	ENSG00000263690	17	67471489	67471585
MIR548AA2	ENSG00000207688	17	67471489	67471585
NOL11	ENSG00000130935	17	67717931	67744531
SNORA38B	ENSG00000200394	17	67740669	67740799
RPSAP67	ENSG00000266858	17	67774591	67777324
RPL17P41	ENSG00000213179	17	67784753	67785293
BPTF	ENSG00000171634	17	67825503	67984378
RN7SL622P	ENSG00000265052	17	67977698	67977972
C17orf58	ENSG00000186665	17	67991099	67996469
KPNA2	ENSG00000182481	17	68035636	68047364
FBXO36P1	ENSG00000266117	17	68095068	68095757
LINC00674	ENSG00000237854	17	68101908	68114527
LRRC37A16P	ENSG00000267023	17	68125777	68152468
SH3GL1P3	ENSG00000267352	17	68134675	68135604
RDM1P3	ENSG00000267708	17	68152776	68159043
ARHGAP27P2	ENSG00000267472	17	68198921	68199596
AMZ2	ENSG00000196704	17	68205481	68257712
ARSG	ENSG00000141337	17	68259182	68422731
SLC16A6	ENSG00000108932	17	68267026	68291267
WIPI1	ENSG00000070540	17	68420948	68457513
MIR635	ENSG00000207561	17	68424451	68424548
PRKAR1A	ENSG00000108946	17	68511780	68551319
FAM20A	ENSG00000108950	17	68535113	68601367
LINC01482	ENSG00000267659	17	68591796	68763882
ABCA8	ENSG00000141338	17	68867289	68955392
ABCA9-AS1	ENSG00000231749	17	68944531	69042784
ABCA9	ENSG00000154258	17	68974488	69060949
ABCA6	ENSG00000154262	17	69078702	69141895
SEC24AP1	ENSG00000267361	17	69094289	69095499
MIR4524B	ENSG00000265331	17	69099542	69099656
MIR4524A	ENSG00000283385	17	69099564	69099632
ABCA10	ENSG00000154263	17	69147214	69244846
PRO1804	ENSG00000278873	17	69232963	69235012
ABCA5	ENSG00000154265	17	69244311	69327244
SNRPGP4	ENSG00000267203	17	69318733	69318961
MAP2K6	ENSG00000108984	17	69414697	69553865
LINC01483	ENSG00000227517	17	69577251	69903000
LINC01497	ENSG00000237560	17	69961568	69994845
Y_RNA	ENSG00000199801	17	69985986	69986094
LINC01028	ENSG00000267603	17	70051277	70068095
KCNJ16	ENSG00000153822	17	70053429	70135608
KCNJ2-AS1	ENSG00000267365	17	70166961	70169404
KCNJ2	ENSG00000123700	17	70168673	70180044
CALM2P1	ENSG00000267170	17	70241324	70241761
CASC17	ENSG00000260785	17	71097774	71202203
RNU7-155P	ENSG00000238759	17	71298156	71298218
MYL6P5	ENSG00000228118	17	71620978	71621436
ROCR	ENSG00000228639	17	72021851	72058073
LINC01152	ENSG00000256124	17	72030291	72041310
SOX9-AS1	ENSG00000234899	17	72067099	72237203
LINC02097	ENSG00000226101	17	72072333	72103035
SOX9	ENSG00000125398	17	72121020	72126416
LINC00511	ENSG00000227036	17	72290091	72640472
LINC02003	ENSG00000264026	17	72342692	72355136
RPL32P33	ENSG00000243514	17	72627231	72627624
SLC39A11	ENSG00000133195	17	72645949	73092712
RN7SKP180	ENSG00000200783	17	72663823	72664152
ATG12P1	ENSG00000266501	17	73067870	73068288
POLR3KP2	ENSG00000265469	17	73163035	73163359
SSTR2	ENSG00000180616	17	73165010	73176633
COG1	ENSG00000166685	17	73193055	73208507
FAM104A	ENSG00000133193	17	73207353	73236753
C17orf80	ENSG00000141219	17	73232233	73248959
CPSF4L	ENSG00000187959	17	73248449	73262352
CDC42EP4	ENSG00000179604	17	73283624	73312005
SDK2	ENSG00000069188	17	73334384	73644445
LINC00469	ENSG00000177338	17	73749270	73828520
LINC02092	ENSG00000234721	17	73786675	73800966
LINC02074	ENSG00000266357	17	74043452	74154212
RPL38	ENSG00000172809	17	74203582	74210655
MGC16275	ENSG00000246731	17	74209980	74213342
TTYH2	ENSG00000141540	17	74213571	74262020
DNAI2	ENSG00000171595	17	74274234	74314884
KIF19	ENSG00000196169	17	74326210	74355820
BTBD17	ENSG00000204347	17	74356416	74361868
GPR142	ENSG00000257008	17	74367458	74372600
RNA5SP448	ENSG00000200021	17	74417594	74417704
GPRC5C	ENSG00000170412	17	74424851	74451653
CD300A	ENSG00000167851	17	74466399	74484794
CD300LB	ENSG00000178789	17	74521174	74531475
CD300C	ENSG00000167850	17	74541073	74546115
CD300H	ENSG00000284690	17	74560701	74567343
CD300LD	ENSG00000204345	17	74579365	74592283
CD300LD-AS1	ENSG00000182352	17	74584679	74594209
CD300E	ENSG00000186407	17	74609885	74623738
RAB37	ENSG00000172794	17	74670578	74747335
CD300LF	ENSG00000186074	17	74694311	74712978
SLC9A3R1-AS1	ENSG00000266036	17	74747319	74748912
MIR3615	ENSG00000284186	17	74748613	74748699
SLC9A3R1	ENSG00000109062	17	74748628	74769353
NAT9	ENSG00000109065	17	74770529	74776367
TMEM104	ENSG00000109066	17	74776499	74839753
GRIN2C	ENSG00000161509	17	74842023	74861504
FDXR	ENSG00000161513	17	74862497	74873031
FADS6	ENSG00000172782	17	74877302	74893781
USH1G	ENSG00000182040	17	74916083	74923256
OTOP2	ENSG00000183034	17	74922950	74933912
OTOP3	ENSG00000182938	17	74935898	74949992
HID1	ENSG00000167861	17	74950742	74973166
HID1-AS1	ENSG00000263586	17	74970704	74975728
CDR2L	ENSG00000109089	17	74987632	75005800
MRPL58	ENSG00000167862	17	75012670	75021261
RNU6-362P	ENSG00000252545	17	75031097	75031186
KCTD2	ENSG00000180901	17	75032575	75065889
ATP5PD	ENSG00000167863	17	75038863	75046985
RN7SL573P	ENSG00000239607	17	75041740	75042015
TRIM80P	ENSG00000232724	17	75074306	75079549
SLC16A5	ENSG00000170190	17	75087727	75106162
Y_RNA	ENSG00000206713	17	75089862	75089974
ARMC7	ENSG00000125449	17	75109952	75130272
NT5C	ENSG00000125458	17	75130225	75131757
JPT1	ENSG00000189159	17	75135248	75168281
Y_RNA	ENSG00000252042	17	75145670	75145762
SUMO2	ENSG00000188612	17	75165586	75182959
NUP85	ENSG00000125450	17	75205659	75235758
GGA3	ENSG00000125447	17	75236599	75262363
MRPS7	ENSG00000125445	17	75261674	75266376
MIF4GD	ENSG00000125457	17	75266228	75271231
MIF4GD-DT	ENSG00000263843	17	75271369	75273895
SLC25A19	ENSG00000125454	17	75272981	75289510
GRB2	ENSG00000177885	17	75318076	75405709
RPL36AP7	ENSG00000228007	17	75338827	75339147
MIR3678	ENSG00000264511	17	75406069	75406162
RNU6-938P	ENSG00000223217	17	75409086	75409188
Y_RNA	ENSG00000202332	17	75431990	75432087
TMEM94	ENSG00000177728	17	75441159	75500452
MIR6785	ENSG00000284595	17	75498548	75498628
CASKIN2	ENSG00000177303	17	75500261	75515537
TSEN54	ENSG00000182173	17	75515944	75524735
LLGL2	ENSG00000073350	17	75525080	75575209
MYO15B	ENSG00000266714	17	75587800	75626849
RECQL5	ENSG00000108469	17	75626845	75667189
SMIM5	ENSG00000204323	17	75633434	75641404
SMIM6	ENSG00000259120	17	75646243	75647975
SAP30BP	ENSG00000161526	17	75667251	75708062
ITGB4	ENSG00000132470	17	75721328	75757818
GALK1	ENSG00000108479	17	75751594	75765236
H3-3B	ENSG00000132475	17	75776434	75785893
MIR4738	ENSG00000283853	17	75784521	75784607
UNK	ENSG00000132478	17	75784806	75825799
UNC13D	ENSG00000092929	17	75827225	75844785
WBP2	ENSG00000132471	17	75845699	75856507
TRIM47	ENSG00000132481	17	75874164	75878581
TRIM65	ENSG00000141569	17	75880335	75896951
MRPL38	ENSG00000204316	17	75898644	75905093
FBF1	ENSG00000188878	17	75909574	75941140
ACOX1	ENSG00000161533	17	75941507	75979177
TEN1-CDK3	ENSG00000261408	17	75979231	76005999
TEN1	ENSG00000257949	17	75979240	76000586
CDK3	ENSG00000250506	17	76000855	76005999
EVPL	ENSG00000167880	17	76004502	76027306
SRP68	ENSG00000167881	17	76038775	76072517
ZACN	ENSG00000186919	17	76071961	76083666
GALR2	ENSG00000182687	17	76074781	76077537
EXOC7	ENSG00000182473	17	76081016	76121576
MIR6868	ENSG00000275360	17	76098019	76098076
FOXJ1	ENSG00000129654	17	76136333	76141245
RNF157-AS1	ENSG00000267128	17	76138432	76154650
RNF157	ENSG00000141576	17	76142465	76240493
ATP5MGP6	ENSG00000267376	17	76202644	76202796
ATF4P3	ENSG00000228218	17	76225751	76226806
UBALD2	ENSG00000185262	17	76265348	76271298
QRICH2	ENSG00000129646	17	76274049	76308276
PRPSAP1	ENSG00000161542	17	76309478	76384521
Y_RNA	ENSG00000251779	17	76319376	76319473
RNU6-24P	ENSG00000207169	17	76337316	76337422
SPHK1	ENSG00000176170	17	76376584	76387860
UBE2O	ENSG00000175931	17	76389456	76453152
RPL7P49	ENSG00000242931	17	76430417	76431124
AANAT	ENSG00000129673	17	76453351	76470117
RHBDF2	ENSG00000129667	17	76470891	76501790
CYGB	ENSG00000161544	17	76527356	76551175
PRCD	ENSG00000214140	17	76527586	76553578
SNHG16	ENSG00000163597	17	76557727	76670985
SNORD1C	ENSG00000274091	17	76558791	76558868
SNORD1B	ENSG00000199961	17	76561109	76561192
SNORD1A	ENSG00000278261	17	76561634	76561705
ST6GALNAC2	ENSG00000070731	17	76565377	76586956
ST6GALNAC1	ENSG00000070526	17	76624761	76643786
RNU6-227P	ENSG00000199735	17	76656320	76656422
MXRA7	ENSG00000182534	17	76672551	76711004
RNY4P36	ENSG00000212418	17	76703632	76703727
JMJD6	ENSG00000070495	17	76712832	76726799
METTL23	ENSG00000181038	17	76726830	76733936
SRSF2	ENSG00000161547	17	76734115	76737333
MFSD11	ENSG00000092931	17	76735865	76781449
MIR636	ENSG00000283805	17	76736450	76736548
RNU6-97P	ENSG00000200257	17	76752912	76753015
LINC02080	ENSG00000267065	17	76799044	76807102
LINC00868	ENSG00000267535	17	76849840	76861836
MGAT5B	ENSG00000167889	17	76868404	76950393
Metazoa_SRP	ENSG00000276202	17	77014880	77015138
SNHG20	ENSG00000234912	17	77086716	77099902
SEC14L1	ENSG00000129657	17	77088749	77217101
SCARNA16	ENSG00000275143	17	77089307	77089493
MIR6516	ENSG00000284250	17	77089417	77089497
RNU4-47P	ENSG00000222808	17	77152561	77152674
CYCSP40	ENSG00000262870	17	77198950	77199543
SEPTIN9-DT	ENSG00000263718	17	77257735	77282054
SEPTIN9	ENSG00000184640	17	77280569	77500596
MIR4316	ENSG00000264060	17	77396984	77397054
Y_RNA	ENSG00000200651	17	77442109	77442213
LINC01987	ENSG00000267790	17	77722872	77728559
LINC01973	ENSG00000204283	17	77877330	77884119
RNU1-80P	ENSG00000238898	17	77920098	77920258
TNRC6C	ENSG00000078687	17	77958703	78108822
UBE2V2P2	ENSG00000267463	17	78066258	78066761
RNU6-625P	ENSG00000238658	17	78066947	78067053
TMC6	ENSG00000141524	17	78107397	78132407
TMC8	ENSG00000167895	17	78130770	78142968
C17orf99	ENSG00000187997	17	78146385	78166297
EIF5AP2	ENSG00000267679	17	78157403	78159135
SYNGR2	ENSG00000108639	17	78168581	78173527
TK1	ENSG00000167900	17	78174091	78187233
AFMID	ENSG00000183077	17	78187358	78207702
BIRC5	ENSG00000089685	17	78214186	78225636
TMEM235	ENSG00000204278	17	78231310	78240987
THA1P	ENSG00000267676	17	78248493	78254416
LINC01993	ENSG00000204277	17	78261349	78278492
SOCS3	ENSG00000184557	17	78356778	78360077
SOCS3-DT	ENSG00000266970	17	78360376	78373911
RN7SL236P	ENSG00000243870	17	78370852	78371135
PGS1	ENSG00000087157	17	78378649	78425114
DNAH17	ENSG00000187775	17	78423697	78577396
DNAH17-AS1	ENSG00000267432	17	78484882	78503056
RN7SL454P	ENSG00000243426	17	78532813	78533055
SCAT1	ENSG00000267123	17	78605233	78632155
CYTH1	ENSG00000108669	17	78674048	78782297
