ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
21259	"ENSG00000213639.5"	"PPP1CB"	chr2	+	28974604	28974737	28974604	28974686	28974903	28975042	21259	0,1	0,11	0,0	4,6	149	99	1	1.0	NA,0.057	0.0,0.0	0.057
2125	"ENSG00000140983.9"	"RHOT2"	chr16	+	718352	718569	718352	718411	718655	718699	2125	156,136	4,1	224,176	3,3	197	99	0.787270229101	1.0	0.951,0.986	0.974,0.967	-0.002
21260	"ENSG00000213639.5"	"PPP1CB"	chr2	+	28974613	28974725	28974613	28974686	28974903	28975042	21260	1,0	0,12	0,0	6,6	137	99	0.110641829639	1.0	1.0,0.0	0.0,0.0	0.5
21261	"ENSG00000213639.5"	"PPP1CB"	chr2	+	28974679	28974790	28974679	28974725	28974903	28975042	21261	0,3	1,0	1,1	0,0	163	99	0.0822561781985	1.0	0.0,1.0	1.0,1.0	-0.5
21265	"ENSG00000213639.5"	"PPP1CB"	chr2	+	29016728	29016863	29016728	29016770	29022064	29025796	21265	475,244	0,1	71,66	0,0	191	99	1	1.0	1.0,0.992	1.0,1.0	-0.004
21266	"ENSG00000141759.10"	"TXNL4A"	chr18	-	77736703	77736787	77736717	77736787	77733524	77733856	21266	0,1	18,12	0,0	2,2	112	99	1	1.0	0.0,0.069	0.0,0.0	0.035
21267	"ENSG00000141759.10"	"TXNL4A"	chr18	-	77737597	77737747	77737639	77737747	77732874	77733856	21267	361,211	0,1	53,83	0,0	140	99	1	1.0	1.0,0.993	1.0,1.0	-0.004
21268	"ENSG00000006576.12"	"PHTF2"	chr7	+	77537170	77537300	77537170	77537273	77538109	77538275	21268	1,0	2,1	0,0	2,2	125	99	1	1.0	0.284,0.0	0.0,0.0	0.142
2126	"ENSG00000140983.9"	"RHOT2"	chr16	+	718104	718236	718104	718154	718352	718411	2126	76,56	2,0	101,79	4,3	180	99	0.491006747896	1.0	0.954,1.0	0.933,0.935	0.043
21270	"ENSG00000006576.12"	"PHTF2"	chr7	+	77428204	77428400	77428204	77428288	77469537	77469617	21270	3,1	50,33	1,1	27,21	197	99	0.913878080801	1.0	0.029,0.015	0.018,0.023	0.002
21271	"ENSG00000006576.12"	"PHTF2"	chr7	+	77539561	77539796	77539561	77539726	77549595	77549782	21271	7,7	49,45	1,1	21,25	168	99	0.309257198973	1.0	0.078,0.084	0.027,0.023	0.056
21272	"ENSG00000006576.12"	"PHTF2"	chr7	+	77567026	77567155	77567026	77567093	77569346	77569619	21272	99,52	3,3	37,41	0,0	160	99	0.702743395883	1.0	0.953,0.915	1.0,1.0	-0.066
21273	"ENSG00000006576.12"	"PHTF2"	chr7	+	77530027	77530097	77530027	77530090	77531078	77531237	21273	86,49	2,0	9,17	0,0	105	99	1	1.0	0.976,1.0	1.0,1.0	-0.012
21275	"ENSG00000167513.4"	"CDT1"	chr16	+	88872856	88873082	88872856	88873046	88873458	88873611	21275	368,328	0,1	271,174	1,1	134	99	1	1.0	1.0,0.996	0.995,0.992	0.004
21279	"ENSG00000161638.6"	"ITGA5"	chr12	-	54803214	54803381	54803268	54803381	54803015	54803136	21279	1,0	112,76	0,0	28,36	152	99	1	1.0	0.006,0.0	0.0,0.0	0.003
2127	"ENSG00000140983.9"	"RHOT2"	chr16	+	722457	722566	722457	722539	722702	722825	2127	227,126	1,0	31,25	0,0	125	99	0.428185941813	1.0	0.994,1.0	1.0,1.0	-0.003
21280	"ENSG00000161638.6"	"ITGA5"	chr12	-	54798949	54799197	54799091	54799197	54798486	54798678	21280	45,33	2,0	2,2	0,0	197	99	1	1.0	0.919,1.0	1.0,1.0	-0.04
21284	"ENSG00000161638.6"	"ITGA5"	chr12	-	54798213	54798372	54798281	54798372	54797928	54798030	21284	28,78	0,0	71,62	1,1	166	99	0.897029552918	1.0	1.0,1.0	0.977,0.974	0.024
21285	"ENSG00000161638.6"	"ITGA5"	chr12	-	54798213	54798678	54798486	54798678	54797928	54798030	21285	123,17	4,2	49,53	0,0	197	99	0.374964832846	1.0	0.939,0.81	1.0,1.0	-0.125
21287	"ENSG00000100888.8"	"CHD8"	chr14	-	21894206	21894401	21894286	21894401	21883883	21884066	21287	4,1	70,59	0,0	9,8	178	99	0.416899876436	1.0	0.031,0.009	0.0,0.0	0.02
21288	"ENSG00000100888.8"	"CHD8"	chr14	-	21870494	21870662	21870617	21870662	21870115	21870295	21288	54,37	1,0	2,1	0,0	197	99	1	1.0	0.964,1.0	1.0,1.0	-0.018
21289	"ENSG00000100888.8"	"CHD8"	chr14	-	21870494	21870662	21870566	21870662	21870115	21870295	21289	54,37	0,1	3,3	0,0	170	99	1	1.0	1.0,0.956	1.0,1.0	-0.022
2128	"ENSG00000140983.9"	"RHOT2"	chr16	+	722253	722825	722253	722384	722927	723130	2128	62,190	4,1	85,114	0,0	197	99	0.19686135093	1.0	0.886,0.99	1.0,1.0	-0.062
21291	"ENSG00000100888.8"	"CHD8"	chr14	-	21868571	21868786	21868678	21868786	21868309	21868466	21291	79,31	3,0	9,10	0,0	197	99	1	1.0	0.93,1.0	1.0,1.0	-0.035
21292	"ENSG00000100888.8"	"CHD8"	chr14	-	21875014	21875234	21875055	21875234	21873879	21874023	21292	81,50	1,0	3,2	0,0	139	99	1	1.0	0.983,1.0	1.0,1.0	-0.008
21293	"ENSG00000100888.8"	"CHD8"	chr14	-	21874956	21875191	21875014	21875191	21873879	21874023	21293	1,0	81,50	0,0	3,2	156	99	1	1.0	0.008,0.0	0.0,0.0	0.004
21296	"ENSG00000100888.8"	"CHD8"	chr14	-	21859621	21859840	21859704	21859840	21859105	21859222	21296	161,97	0,1	3,3	0,0	181	99	1	1.0	1.0,0.982	1.0,1.0	-0.009
21297	"ENSG00000100888.8"	"CHD8"	chr14	-	21859621	21859801	21859708	21859801	21859105	21859222	21297	161,97	0,1	3,3	0,0	185	99	1	1.0	1.0,0.981	1.0,1.0	-0.01
21298	"ENSG00000100888.8"	"CHD8"	chr14	-	21898959	21900017	21899969	21900017	21897122	21897494	21298	24,15	0,2	17,10	2,1	197	99	0.47991032806	1.0	1.0,0.79	0.81,0.834	0.073
21300	"ENSG00000100888.8"	"CHD8"	chr14	-	21876836	21877042	21876862	21877042	21876470	21876714	21300	2,0	38,27	0,0	12,15	124	99	0.507419445316	1.0	0.04,0.0	0.0,0.0	0.02
21302	"ENSG00000253981.1"	"ALG1L13P"	chr8	-	8097722	8097873	8097726	8097873	8097016	8097076	21302	4,1	3,2	3,2	3,2	102	99	0.913533356096	1.0	0.564,0.327	0.493,0.493	-0.047
21303	"ENSG00000103248.13"	"MTHFSD"	chr16	-	86588774	86588841	86588778	86588841	86588250	86588354	21303	5,2	1,0	4,5	0,1	102	99	0.844034359751	1.0	0.829,1.0	1.0,0.829	0.0
21305	"ENSG00000100030.10"	"MAPK1"	chr22	-	22123366	22123609	22123483	22123609	22108788	22118529	21305	5,0	1046,523	0,0	84,121	197	99	1	1.0	0.002,0.0	0.0,0.0	0.001
21306	"ENSG00000100030.10"	"MAPK1"	chr22	-	22160113	22160328	22160138	22160328	22153300	22153417	21306	5,0	1321,800	0,0	286,337	123	99	1	1.0	0.003,0.0	0.0,0.0	0.002
21308	"ENSG00000100030.10"	"MAPK1"	chr22	-	22161915	22162135	22161952	22162135	22160138	22160328	21308	2,0	1233,800	0,0	240,346	135	99	1	1.0	0.001,0.0	0.0,0.0	0.001
21309	"ENSG00000100030.10"	"MAPK1"	chr22	-	22142874	22143120	22142982	22143120	22142545	22142677	21309	4,4	147,528	0,0	302,238	197	99	0.918476361108	1.0	0.013,0.004	0.0,0.0	0.009
21310	"ENSG00000197465.9"	"GYPE"	chr4	-	144826623	144826712	144826658	144826712	144801563	144801662	21310	869,422	1,1	20,17	0,0	133	99	0.165950833389	1.0	0.998,0.997	1.0,1.0	-0.002
21311	"ENSG00000022277.8"	"RTFDC1"	chr20	+	55043697	55043822	55043697	55043785	55059166	55059245	21311	813,334	0,2	20,16	0,0	135	99	0.155858821807	1.0	1.0,0.992	1.0,1.0	-0.004
21313	"ENSG00000022277.8"	"RTFDC1"	chr20	+	55049733	55049957	55049733	55049827	55052040	55052180	21313	3,4	607,328	0,0	90,106	197	99	1	1.0	0.002,0.006	0.0,0.0	0.004
21316	"ENSG00000068323.12"	"TFE3"	chrX	-	48891603	48891766	48891648	48891766	48891240	48891297	21316	1,0	136,82	0,0	16,15	143	99	0.435129689391	1.0	0.005,0.0	0.0,0.0	0.003
21318	"ENSG00000067836.8"	"ROGDI"	chr16	-	4852216	4852454	4852382	4852454	4851503	4851586	21318	1,0	6,1	0,0	3,3	197	99	1	1.0	0.077,0.0	0.0,0.0	0.038
2131	"ENSG00000118197.9"	"DDX59"	chr1	-	200619552	200619804	200619618	200619804	200618201	200618354	2131	7,20	4,1	13,14	0,0	164	99	1	1.0	0.514,0.924	1.0,1.0	-0.281
21322	"ENSG00000127445.9"	"PIN1"	chr19	+	9959765	9959987	9959765	9959877	9960208	9960358	21322	51,21	3,1	52,32	2,1	197	99	0.620885595891	1.0	0.895,0.913	0.929,0.941	-0.031
21324	"ENSG00000189050.10"	"RNFT1"	chr17	-	58040187	58040645	58040292	58040645	58039900	58039977	21324	11,10	0,1	7,7	0,0	197	99	1	1.0	1.0,0.834	1.0,1.0	-0.083
21325	"ENSG00000092203.9"	"TOX4"	chr14	+	21955609	21955852	21955609	21955761	21956748	21957009	21325	106,205	2,9	104,77	3,3	189	99	0.905884947276	1.0	0.965,0.923	0.948,0.931	0.004
21327	"ENSG00000092203.9"	"TOX4"	chr14	+	21945654	21945751	21945654	21945723	21955609	21955699	21327	0,1	6,73	0,0	15,18	126	99	1	1.0	0.0,0.011	0.0,0.0	0.005
21328	"ENSG00000092203.9"	"TOX4"	chr14	+	21963337	21963551	21963337	21963420	21964703	21964913	21328	407,151	3,1	41,42	0,0	197	99	0.572817723815	1.0	0.986,0.987	1.0,1.0	-0.014
21330	"ENSG00000092203.9"	"TOX4"	chr14	+	21955609	21955852	21955609	21955699	21956748	21956948	21330	16,181	0,1	40,53	0,0	197	99	0.817582878631	1.0	1.0,0.989	1.0,1.0	-0.006
21332	"ENSG00000155660.6"	"PDIA4"	chr7	-	148709246	148709452	148709329	148709452	148708937	148709096	21332	613,376	2,2	500,399	1,1	181	99	1	1.0	0.994,0.99	0.996,0.995	-0.004
21334	"ENSG00000155660.6"	"PDIA4"	chr7	-	148716083	148716330	148716159	148716330	148711995	148712134	21334	305,361	1,1	244,276	0,0	174	99	1	1.0	0.994,0.995	1.0,1.0	-0.006
21337	"ENSG00000176105.9"	"YES1"	chr18	-	751608	751804	751704	751804	747919	748018	21337	1,7	223,222	1,2	251,209	194	99	0.796863290932	1.0	0.002,0.016	0.002,0.005	0.006
21338	"ENSG00000176105.9"	"YES1"	chr18	-	756556	756835	756610	756835	751704	751804	21338	280,98	5,0	81,87	0,0	152	99	0.600380695174	1.0	0.973,1.0	1.0,1.0	-0.014
21339	"ENSG00000176105.9"	"YES1"	chr18	-	756556	756835	756626	756835	751704	751804	21339	280,98	1,0	13,10	0,0	168	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
2133	"ENSG00000132382.10"	"MYBBP1A"	chr17	-	4455734	4455921	4455745	4455921	4455419	4455587	2133	2,2	33,19	1,0	35,32	109	99	0.223251560831	1.0	0.052,0.087	0.025,0.0	0.057
21343	"ENSG00000261373.1"	"VPS9D1-AS1"	chr16	+	89782878	89783021	89782878	89783005	89783751	89784572	21343	4,1	0,0	6,4	1,0	114	99	1	1.0	1.0,1.0	0.839,1.0	0.081
21348	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329265	5329402	5329265	5329391	5329555	5329619	21348	35,25	0,1	12,11	0,0	109	99	1	1.0	1.0,0.958	1.0,1.0	-0.021
21349	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329265	5329402	5329265	5329391	5331390	5331531	21349	11,4	1,0	14,11	0,0	109	99	1	1.0	0.909,1.0	1.0,1.0	-0.045
21350	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329290	5329619	5329290	5329402	5331390	5331531	21350	62,27	6,1	48,37	2,1	197	99	0.394855709487	1.0	0.839,0.931	0.923,0.949	-0.051
21351	"ENSG00000129197.10"	"RPAIN"	chr17	+	5329290	5329619	5329290	5329391	5331390	5331531	21351	60,8	1,0	43,38	0,0	197	99	1	1.0	0.968,1.0	1.0,1.0	-0.016
21352	"ENSG00000129197.10"	"RPAIN"	chr17	+	5331390	5331559	5331390	5331531	5335861	5336196	21352	4,3	52,54	1,1	17,17	126	99	0.884758095817	1.0	0.057,0.042	0.044,0.044	0.006
21353	"ENSG00000196924.10"	"FLNA"	chrX	-	153590609	153590700	153590643	153590700	153590346	153590516	21353	326,155	1,0	174,211	0,0	132	99	1	1.0	0.996,1.0	1.0,1.0	-0.002
21354	"ENSG00000196924.10"	"FLNA"	chrX	-	153590599	153590700	153590609	153590700	153590346	153590516	21354	2,1	727,87	0,0	369,259	108	99	1	1.0	0.003,0.01	0.0,0.0	0.007
21357	"ENSG00000196924.10"	"FLNA"	chrX	-	153585801	153585991	153585884	153585991	153583192	153583440	21357	105,64	0,1	48,51	0,0	181	99	0.604441201356	1.0	1.0,0.972	1.0,1.0	-0.014
21359	"ENSG00000196924.10"	"FLNA"	chrX	-	153588099	153588273	153588135	153588273	153587851	153588014	21359	278,95	3,0	116,133	0,0	134	99	0.493080459095	1.0	0.986,1.0	1.0,1.0	-0.007
2135	"ENSG00000132382.10"	"MYBBP1A"	chr17	-	4448553	4448640	4448561	4448640	4448320	4448470	2135	77,49	5,4	104,75	9,6	106	99	0.877975881537	1.0	0.935,0.92	0.915,0.921	0.009
21360	"ENSG00000089195.10"	"TRMT6"	chr20	-	5924807	5925053	5924973	5925053	5924593	5924677	21360	57,26	2,0	2,1	0,0	197	99	1	1.0	0.935,1.0	1.0,1.0	-0.032
21361	"ENSG00000089195.10"	"TRMT6"	chr20	-	5924472	5924677	5924593	5924677	5924204	5924329	21361	2,6	19,44	2,1	27,22	197	99	0.494715773308	1.0	0.05,0.064	0.036,0.022	0.028
21363	"ENSG00000134313.10"	"KIDINS220"	chr2	-	8938286	8938430	8938331	8938430	8936900	8936999	21363	1,0	87,64	0,0	5,5	143	99	1	1.0	0.008,0.0	0.0,0.0	0.004
21364	"ENSG00000134313.10"	"KIDINS220"	chr2	-	8938331	8938430	8938379	8938430	8936900	8936999	21364	87,64	0,2	6,6	0,0	146	99	1	1.0	1.0,0.956	1.0,1.0	-0.022
21366	"ENSG00000134313.10"	"KIDINS220"	chr2	-	8933939	8934117	8934005	8934117	8931189	8931354	21366	26,14	0,1	8,8	0,0	164	99	1	1.0	1.0,0.894	1.0,1.0	-0.053
21367	"ENSG00000134313.10"	"KIDINS220"	chr2	-	8916800	8917022	8916877	8917022	8910799	8910962	21367	5,0	75,37	0,0	17,18	175	99	0.449302988133	1.0	0.036,0.0	0.0,0.0	0.018
21369	"ENSG00000112159.7"	"MDN1"	chr6	-	90371805	90372012	90371837	90372012	90371149	90371297	21369	76,92	0,1	95,99	0,0	130	99	0.552351148201	1.0	1.0,0.986	1.0,1.0	-0.007
2136	"ENSG00000132382.10"	"MYBBP1A"	chr17	-	4452626	4452737	4452688	4452737	4451818	4451944	2136	16,82	1,0	47,67	0,0	160	99	0.844780222363	1.0	0.908,1.0	1.0,1.0	-0.046
21370	"ENSG00000112159.7"	"MDN1"	chr6	-	90437551	90437674	90437578	90437674	90434917	90435115	21370	25,19	1,0	12,13	0,0	125	99	1	1.0	0.952,1.0	1.0,1.0	-0.024
21371	"ENSG00000112159.7"	"MDN1"	chr6	-	90356155	90356322	90356258	90356322	90354733	90354876	21371	1,0	95,70	0,0	6,4	197	99	1	1.0	0.005,0.0	0.0,0.0	0.003
21372	"ENSG00000112159.7"	"MDN1"	chr6	-	90371122	90371297	90371149	90371297	90368328	90368636	21372	1,0	102,60	0,0	90,91	125	99	1	1.0	0.008,0.0	0.0,0.0	0.004
21373	"ENSG00000112159.7"	"MDN1"	chr6	-	90385182	90385375	90385204	90385375	90383822	90384308	21373	23,13	1,0	1,1	0,0	120	99	1	1.0	0.95,1.0	1.0,1.0	-0.025
21374	"ENSG00000112159.7"	"MDN1"	chr6	-	90366390	90366559	90366418	90366559	90365482	90365687	21374	0,4	75,35	0,0	15,14	126	99	0.249829018215	1.0	0.0,0.082	0.0,0.0	0.041
21375	"ENSG00000112159.7"	"MDN1"	chr6	-	90460072	90460251	90460163	90460251	90459261	90459470	21375	10,11	0,1	5,8	0,0	189	99	1	1.0	1.0,0.852	1.0,1.0	-0.074
21376	"ENSG00000112159.7"	"MDN1"	chr6	-	90394484	90394704	90394594	90394704	90393549	90393623	21376	2,0	33,15	0,0	19,19	197	99	0.667937141176	1.0	0.03,0.0	0.0,0.0	0.015
2137	"ENSG00000136504.7"	"KAT7"	chr17	+	47900563	47900760	47900563	47900657	47903361	47903508	2137	15,6	100,44	0,0	4,4	197	99	1	1.0	0.07,0.064	0.0,0.0	0.067
21380	"ENSG00000065911.7"	"MTHFD2"	chr2	+	74433520	74433733	74433520	74433609	74434830	74434953	21380	6,3	1,0	1,1	0,0	197	99	1	1.0	0.751,1.0	1.0,1.0	-0.125
21384	"ENSG00000108312.10"	"UBTF"	chr17	-	42290931	42291124	42291004	42291124	42290585	42290650	21384	0,1	3,5	0,0	1,1	171	99	1	1.0	0.0,0.104	0.0,0.0	0.052
21385	"ENSG00000108312.10"	"UBTF"	chr17	-	42285066	42285138	42285070	42285138	42284821	42284965	21385	194,538	0,2	365,305	1,1	102	99	1	1.0	1.0,0.996	0.997,0.997	0.001
21387	"ENSG00000108312.10"	"UBTF"	chr17	-	42286719	42286909	42286743	42286909	42285231	42285279	21387	54,166	0,0	97,73	1,1	122	99	0.237815319492	1.0	1.0,1.0	0.987,0.983	0.015
2138	"ENSG00000136504.7"	"KAT7"	chr17	+	47898698	47898934	47898698	47898788	47899011	47899152	2138	0,3	80,47	0,0	4,3	197	99	1	1.0	0.0,0.031	0.0,0.0	0.015
21391	"ENSG00000132964.7"	"CDK8"	chr13	+	26970421	26970547	26970421	26970491	26971289	26971362	21391	2,0	38,43	0,0	4,2	154	99	1	1.0	0.033,0.0	0.0,0.0	0.017
21393	"ENSG00000108239.8"	"TBC1D12"	chr10	+	96256811	96256929	96256811	96256888	96259977	96260084	21393	38,21	0,2	1,1	0,0	139	99	1	1.0	1.0,0.882	1.0,1.0	-0.059
21395	"ENSG00000119812.14"	"FAM98A"	chr2	-	33817146	33817301	33817249	33817301	33813401	33813586	21395	149,71	7,3	34,34	0,0	197	99	0.446135962586	1.0	0.915,0.922	1.0,1.0	-0.081
21397	"ENSG00000168036.12"	"CTNNB1"	chr3	+	41278078	41278246	41278078	41278200	41279506	41279567	21397	20,17	418,245	0,0	28,19	144	99	0.282204479557	1.0	0.032,0.046	0.0,0.0	0.039
21398	"ENSG00000168036.12"	"CTNNB1"	chr3	+	41240929	41241161	41240929	41241113	41265511	41265572	21398	127,125	2,4	123,89	1,1	146	99	0.454829857945	1.0	0.977,0.955	0.988,0.984	-0.02
21399	"ENSG00000168036.12"	"CTNNB1"	chr3	+	41240995	41241233	41240995	41241113	41265511	41265572	21399	72,42	2,3	37,41	1,1	197	99	0.761622629007	1.0	0.948,0.876	0.949,0.954	-0.04
21400	"ENSG00000168036.12"	"CTNNB1"	chr3	+	41240995	41241233	41240995	41241161	41265511	41265572	21400	2,0	71,37	0,0	38,38	170	99	0.616141413143	1.0	0.016,0.0	0.0,0.0	0.008
21401	"ENSG00000168036.12"	"CTNNB1"	chr3	+	41266824	41267063	41266824	41266923	41274831	41274935	21401	317,195	1,0	13,11	0,0	197	99	1	1.0	0.994,1.0	1.0,1.0	-0.003
21403	"ENSG00000074935.9"	"TUBE1"	chr6	-	112400770	112400957	112400835	112400957	112397524	112397712	21403	0,1	18,14	0,0	11,12	163	99	1	1.0	0.0,0.042	0.0,0.0	0.021
21404	"ENSG00000074935.9"	"TUBE1"	chr6	-	112397524	112397712	112397619	112397712	112397201	112397315	21404	18,5	0,1	21,18	1,0	193	99	0.778620852704	1.0	1.0,0.719	0.915,1.0	-0.098
21407	"ENSG00000121931.11"	"LRIF1"	chr1	-	111506242	111506587	111506441	111506587	111492472	111492745	21407	171,80	4,0	9,6	0,0	197	99	1	1.0	0.956,1.0	1.0,1.0	-0.022
21408	"ENSG00000114346.9"	"ECT2"	chr3	+	172482067	172482290	172482067	172482203	172486796	172486933	21408	397,264	32,11	227,162	12,7	185	99	0.432643942627	1.0	0.869,0.928	0.91,0.925	-0.019
21409	"ENSG00000114346.9"	"ECT2"	chr3	+	172472320	172472558	172472320	172472450	172473084	172473164	21409	2,0	103,57	0,0	5,3	197	99	1	1.0	0.01,0.0	0.0,0.0	0.005
2140	"ENSG00000166226.8"	"CCT2"	chr12	+	69992028	69992201	69992028	69992180	69993642	69993784	2140	1140,621	0,1	96,74	0,0	119	99	1	1.0	1.0,0.998	1.0,1.0	-0.001
21410	"ENSG00000114346.9"	"ECT2"	chr3	+	172480480	172480616	172480480	172480596	172480699	172480762	21410	2,0	110,64	0,0	7,6	118	99	1	1.0	0.015,0.0	0.0,0.0	0.007
21411	"ENSG00000114346.9"	"ECT2"	chr3	+	172520650	172520770	172520650	172520708	172523520	172523659	21411	354,197	3,3	176,151	1,1	160	99	0.745000995275	1.0	0.986,0.976	0.991,0.989	-0.009
21414	"ENSG00000114346.9"	"ECT2"	chr3	+	172469939	172470262	172469939	172470226	172472298	172472450	21414	5,3	1,1	4,3	1,1	134	99	0.785953161733	1.0	0.787,0.689	0.747,0.689	0.02
21415	"ENSG00000101407.8"	"TTI1"	chr20	-	36639916	36642259	36642101	36642259	36634598	36634799	21415	73,42	1,0	28,26	0,0	197	99	1	1.0	0.973,1.0	1.0,1.0	-0.014
21416	"ENSG00000137449.11"	"CPEB2"	chr4	+	15008928	15009219	15008928	15009210	15018811	15018902	21416	0,1	10,10	1,1	4,2	107	99	0.146168328033	1.0	0.0,0.085	0.188,0.316	-0.209
21417	"ENSG00000239523.1"	"MYLK-AS1"	chr3	+	123304402	123304648	123304402	123304641	123330081	123330202	21417	0,1	0,0	2,3	1,1	105	99	1	1.0	NA,1.0	0.653,0.739	0.304
21418	"ENSG00000149308.12"	"NPAT"	chr11	-	108055933	108056068	108055958	108056068	108047720	108047817	21418	0,1	53,41	0,0	6,7	123	99	1	1.0	0.0,0.019	0.0,0.0	0.009
21419	"ENSG00000149308.12"	"NPAT"	chr11	-	108059832	108060057	108059928	108060057	108058824	108058906	21419	49,16	2,0	8,9	0,0	194	99	1	1.0	0.926,1.0	1.0,1.0	-0.037
21421	"ENSG00000100083.14"	"GGA1"	chr22	+	38028002	38028179	38028002	38028172	38028411	38028522	21421	2,0	42,23	0,0	7,9	105	99	1	1.0	0.043,0.0	0.0,0.0	0.021
21422	"ENSG00000100083.14"	"GGA1"	chr22	+	38026004	38026177	38026004	38026165	38026909	38027106	21422	69,45	1,0	67,45	2,1	110	99	0.532768878474	1.0	0.984,1.0	0.968,0.976	0.02
21423	"ENSG00000100083.14"	"GGA1"	chr22	+	38012928	38013055	38012928	38013004	38014454	38014553	21423	15,9	21,8	12,9	15,9	149	99	0.935939979446	1.0	0.322,0.428	0.347,0.399	0.002
21425	"ENSG00000120705.8"	"ETF1"	chr5	-	137878426	137878625	137878521	137878625	137854380	137854556	21425	1,1	104,158	0,0	167,185	193	99	1	1.0	0.005,0.003	0.0,0.0	0.004
21426	"ENSG00000120705.8"	"ETF1"	chr5	-	137878322	137878625	137878521	137878625	137854380	137854556	21426	2,9	224,252	2,2	233,225	197	99	0.327845230226	1.0	0.004,0.018	0.004,0.004	0.007
21427	"ENSG00000120705.8"	"ETF1"	chr5	-	137878393	137878625	137878521	137878625	137854380	137854556	21427	3,7	244,265	2,2	254,224	197	99	0.637810123689	1.0	0.006,0.013	0.004,0.004	0.005
21429	"ENSG00000120705.8"	"ETF1"	chr5	-	137878393	137878625	137878426	137878625	137854380	137854556	21429	1,5	1,1	1,2	0,0	131	99	1	1.0	0.43,0.791	1.0,1.0	-0.389
21430	"ENSG00000120705.8"	"ETF1"	chr5	-	137878322	137878625	137878393	137878625	137854380	137854556	21430	2,9	3,7	2,1	2,2	169	99	0.90110457977	1.0	0.281,0.43	0.369,0.227	0.058
21434	"ENSG00000075568.12"	"TMEM131"	chr2	-	98429101	98429212	98429142	98429212	98428883	98429018	21434	36,35	0,1	6,7	0,0	139	99	1	1.0	1.0,0.961	1.0,1.0	-0.02
21438	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186502205	186502302	186502205	186502266	186503671	186503833	21438	93,44	0,2	1,2	0,0	134	99	1	1.0	1.0,0.942	1.0,1.0	-0.029
21439	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186502824	186503061	186502824	186502890	186503671	186503840	21439	110,38	1218,637	1,1	55,46	197	99	0.22556469784	1.0	0.043,0.029	0.009,0.011	0.026
21440	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186505542	186505786	186505542	186505671	186506098	186506209	21440	307,141	424,221	7,5	13,10	197	99	0.826719823815	1.0	0.267,0.243	0.213,0.201	0.048
21441	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186505542	186505740	186505542	186505671	186506098	186506209	21441	5,59	45,254	11,16	79,116	167	99	0.155115463079	1.0	0.062,0.121	0.076,0.076	0.015
21442	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186505542	186505786	186505542	186505740	186506098	186506209	21442	197,104	14,9	5,5	0,0	144	99	1	1.0	0.906,0.888	1.0,1.0	-0.103
21443	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186505193	186505373	186505193	186505333	186506098	186506209	21443	2461,1334	2,1	322,325	0,0	138	99	1	1.0	0.999,0.999	1.0,1.0	-0.001
21444	"ENSG00000156976.10"	"EIF4A2"	chr3	+	186501366	186501580	186501366	186501428	186502220	186502302	21444	132,38	1309,530	18,16	129,149	197	99	0.120047622861	1.0	0.048,0.035	0.066,0.051	-0.017
21446	"ENSG00000138698.10"	"RAP1GDS1"	chr4	+	99338517	99338649	99338517	99338553	99339807	99339942	21446	35,19	3,2	30,28	0,0	194	99	0.166619943814	1.0	0.856,0.829	1.0,1.0	-0.157
21448	"ENSG00000138698.10"	"RAP1GDS1"	chr4	+	99313102	99313231	99313102	99313213	99325627	99325753	21448	44,17	4,0	6,4	0,0	116	99	1	1.0	0.904,1.0	1.0,1.0	-0.048
21449	"ENSG00000138698.10"	"RAP1GDS1"	chr4	+	99264289	99264470	99264289	99264412	99273626	99273752	21449	2,2	112,53	3,3	75,57	156	99	0.370163987074	1.0	0.011,0.023	0.025,0.032	-0.011
21456	"ENSG00000148481.9"	"FAM188A"	chr10	-	15824100	15824225	15824153	15824225	15820168	15821140	21456	3,2	65,60	0,0	41,41	151	99	0.283611131367	1.0	0.029,0.021	0.0,0.0	0.025
21458	"ENSG00000148481.9"	"FAM188A"	chr10	-	15828405	15828647	15828559	15828647	15824153	15824225	21458	1,0	38,16	0,0	2,2	197	99	1	1.0	0.013,0.0	0.0,0.0	0.006
21460	"ENSG00000148481.9"	"FAM188A"	chr10	-	15837991	15838171	15838098	15838171	15831245	15831318	21460	0,1	53,23	0,0	3,2	197	99	1	1.0	0.0,0.021	0.0,0.0	0.011
21463	"ENSG00000259171.1"	"AL163636.6"	chr14	+	21152745	21152917	21152745	21152855	21167513	21168735	21463	4,1	1,0	1,1	0,0	160	99	1	1.0	0.712,1.0	1.0,1.0	-0.144
